bs,lon,lat
1070,111.053326,13.1430597
1071,111.044432,13.1479789
1072,111.043770,13.1454037
1073,111.050276,13.1467754
1074,111.038458,13.1329490
1075,111.043562,13.1463958
1076,111.049193,13.1431876
1077,111.042456,13.1457607
1078,111.039279,13.1484133
1079,111.042414,13.1430115
1080,111.055022,13.1437999
1081,111.035149,13.1434581
1082,111.053508,13.1466339
1083,111.037051,13.1336127
1084,111.040075,13.1394861
1085,111.031693,13.1422261
1086,111.055373,13.1455337
1087,111.046668,13.1466297
1088,111.036703,13.1483127
1089,111.064966,13.1393075
1090,111.043043,13.1432675
1091,111.034430,13.1368247
1092,111.037911,13.1443653
1093,111.040999,13.1457092
1094,111.023085,13.1904079
1095,111.012679,13.2151519
1096,111.052248,13.2043397
1097,111.048140,13.2272159
1098,111.059584,13.2085620
1099,111.045287,13.2028667
1100,111.005881,13.2035190
1101,111.024393,13.1892794
1102,111.034102,13.2352725
1103,111.020773,13.1954986
1104,111.072031,13.1923052
1105,111.054945,13.2222110
1106,111.039671,13.1883060
1107,111.033896,13.1910735
1108,110.981413,13.2080683
1109,111.040770,13.1846076
1110,111.016653,13.1913253
1111,111.022040,13.1781455
1112,110.997164,13.2082430
1113,111.042593,13.2083427
1114,111.009962,13.2143336
1115,111.004207,13.1778271
1116,111.031662,13.1824172
1117,111.011526,13.2150089
1118,111.028376,13.1785674
1119,111.071051,13.1842929
1120,111.013882,13.1999998
1121,111.041235,13.1876918
1122,111.038348,13.1957080
1123,111.054915,13.2140514
1124,111.049300,13.2202197
1125,111.048293,13.1990310
1126,110.996141,13.2033089
1127,111.026916,13.2032943
1128,111.005286,13.1980258
1129,111.030241,13.1850349
1130,111.052504,13.2009669
1131,111.040079,13.2198476
1132,111.023093,13.2285129
1133,111.041261,13.2174719
1134,111.071089,13.1875831
1135,111.036757,13.1854850
1136,111.044851,13.1999894
1137,111.011313,13.2291232
1138,110.992545,13.2016059
1139,111.053198,13.2214595
1140,111.039458,13.1849853
1141,111.041884,13.1907245
1142,111.054060,13.2178031
1143,111.048530,13.1927446
1144,111.023151,13.2024783
1145,111.057516,13.2044288
1146,110.987761,13.1945049
1147,111.012427,13.2147971
1148,111.079378,13.2653437
1149,111.033980,13.2448798
1150,111.184778,13.2974387
1151,111.180869,13.3046218
1152,111.100562,13.3529311
1153,111.219832,13.3143684
1154,111.083617,13.2603465
1155,111.005489,13.2565005
1156,111.100081,13.3288165
1157,111.014479,13.2544337
1158,111.030819,13.2606308
1159,111.100218,13.2601178
1160,111.206259,13.3430625
1161,111.086470,13.2596580
1162,110.989993,13.2316193
1163,111.196600,13.3057224
1164,110.984236,13.2368575
1165,111.141539,13.3297683
1166,111.202457,13.3051608
1167,111.138661,13.2883945
1168,111.052100,13.2725574
1169,111.213553,13.3147441
1170,111.017944,13.2523900
1171,111.130125,13.3284357
1172,111.081770,13.3531938
1173,111.090318,13.2613731
1174,111.059828,13.3268176
1175,111.211418,13.2906462
1176,111.198767,13.3072520
1177,111.019184,13.2529170
1178,111.212049,13.3069001
1179,111.102278,13.3530799
1180,111.064563,13.3356528
1181,111.145490,13.3437009
1182,111.248091,13.1514484
1183,111.207503,13.2066814
1184,111.193261,13.0456466
1185,111.151511,13.0391837
1186,111.151050,13.0376173
1187,111.193022,13.0473033
1188,111.190176,13.0334159
1189,111.200311,13.0488006
1190,111.165105,13.0327632
1191,111.184294,13.0210658
1192,111.185065,13.0355178
1193,111.065154,13.0174266
1194,111.192370,13.0417512
1195,111.181609,13.0382587
1196,111.081427,13.0067588
1197,111.201942,13.0413193
1198,111.184382,13.0208796
1199,111.156317,13.0380927
1200,111.173853,13.0335836
1201,111.175480,13.0286433
1202,111.071036,13.0129138
1203,111.177712,13.0342416
1204,111.197874,13.0329620
1205,111.152167,13.0431949
1206,111.191862,13.0340759
1207,111.191168,13.0402732
1208,111.080321,13.0131541
1209,111.177653,13.0209607
1210,111.148009,13.0314513
1211,111.192038,13.0316325
1212,111.173906,13.0363756
1213,111.174010,13.0202838
1214,111.193579,13.0257858
1215,111.182434,13.0356296
1216,111.105917,13.0471755
1217,111.069342,13.0618678
1218,111.066481,13.0619880
1219,111.075446,13.0638801
1220,111.050419,13.0765756
1221,111.072741,13.0613859
1222,111.084286,13.0489534
1223,111.058659,13.0589756
1224,111.079903,13.0453569
1225,111.077333,13.0935339
1226,111.125550,13.0609151
1227,111.077048,13.0629889
1228,111.126143,13.0704681
1229,111.043055,13.0706635
1230,111.049112,13.0824666
1231,111.065761,13.0621674
1232,111.086256,13.0343143
1233,111.067328,13.0455314
1234,111.066931,13.0659229
1235,111.133612,13.0750838
1236,111.051729,13.0516326
1237,111.072577,13.0652839
1238,111.063933,13.0337268
1239,111.056067,13.0338279
1240,111.133475,13.0660926
1241,111.141148,13.0821724
1242,111.108399,13.0679700
1243,111.052290,13.0392238
1244,111.089799,13.0269186
1245,111.126479,13.0611271
1246,111.065390,13.0429755
1247,111.071570,13.0847274
1248,111.099715,13.0559283
1249,111.108009,13.0359353
1250,111.066626,13.0616656
1251,111.114014,13.0585316
1252,111.057016,13.0612536
1253,111.052006,13.0579006
1254,111.116151,13.0627356
1255,111.056670,13.0439101
1256,111.085722,13.0612842
1257,111.060797,13.0406657
1258,111.077185,13.0577995
1259,111.058653,13.0656558
1260,111.078881,13.0597109
1261,111.122069,13.0464793
1262,111.061844,13.0807476
1263,111.049277,13.0581180
1264,111.101637,13.0464908
1265,111.096860,13.0633221
1266,110.985986,13.1293927
1267,110.957167,13.0239822
1268,111.013579,13.0529414
1269,110.985037,13.0439540
1270,111.037580,13.0058109
1271,110.964972,13.1176768
1272,110.962668,13.0566760
1273,110.981337,13.0274001
1274,110.991522,13.0424472
1275,110.978857,13.1195537
1276,110.961696,13.1035112
1277,110.972018,13.0559850
1278,110.968459,13.1288084
1279,110.958953,13.1090023
1280,110.985573,13.1290917
1281,110.991918,13.0404050
1282,110.978453,13.0236713
1283,110.956442,13.0588657
1284,111.005179,13.0373431
1285,110.982199,13.0451175
1286,110.965031,13.1112782
1287,110.954909,13.0478774
1288,110.996573,13.0388232
1289,110.992628,13.0366031
1290,111.075995,13.1529208
1291,111.089205,13.1451799
1292,111.069044,13.1447040
1293,111.055663,13.1525241
1294,111.069208,13.1500507
1295,111.096153,13.1526314
1296,111.056937,13.1508990
1297,111.066933,13.1582918
1298,111.100854,13.1522054
1299,111.089316,13.1507149
1300,111.091887,13.1608235
1301,111.077200,13.1536800
1302,111.074492,13.1531631
1303,111.082846,13.1572319
1304,111.068935,13.1473707
1305,111.076437,13.1437827
1306,111.068740,13.1494677
1307,111.061846,13.1484087
1308,111.065550,13.1478759
1309,111.070410,13.1553318
1310,111.062474,13.1471427
1311,111.070184,13.1593138
1312,111.082343,13.1474506
1313,111.094353,13.1392662
1314,111.085907,13.1498789
1315,111.077588,13.1495853
1316,111.066418,13.1491137
1317,111.066589,13.1556968
1318,111.069349,13.1493947
1319,111.084471,13.1456299
1320,111.076042,13.1573753
1321,111.088023,13.1489169
1322,111.082449,13.1574565
1323,111.082564,13.1450089
1324,111.084412,13.1577659
1325,111.089771,13.1543329
1326,111.090312,13.1042161
1327,111.072112,13.1204063
1328,111.076987,13.1191150
1329,111.098509,13.0765983
1330,111.090954,13.1134132
1331,111.085036,13.0916911
1332,111.077063,13.1027690
1333,111.107146,13.1031734
1334,111.077064,13.1163247
1335,111.081404,13.1207725
1336,111.085768,13.1204387
1337,111.099478,13.1156264
1338,111.082785,13.1110393
1339,111.097495,13.1045409
1340,111.099615,13.1033584
1341,111.075028,13.1054025
1342,111.113531,13.0881892
1343,111.075179,13.1060249
1344,111.098158,13.1171962
1345,111.097975,13.1041518
1346,111.085092,13.1214182
1347,111.094980,13.1121156
1348,111.078562,13.0980489
1349,111.098155,13.1060066
1350,111.081267,13.0924903
1351,111.073637,13.1015273
1352,111.088271,13.1193744
1353,111.080054,13.1197044
1354,111.079720,13.0917214
1355,111.078345,13.1015788
1356,111.098044,13.1037914
1357,111.098669,13.1040393
1358,111.086508,13.1176120
1359,111.086932,13.0994934
1360,111.088983,13.1207932
1361,111.118151,13.0882892
1362,111.090870,13.0795236
1363,111.081647,13.1249573
1364,111.074614,13.1015826
1365,111.076580,13.1053975
1366,111.085089,13.0871307
1367,111.119990,13.0725969
1368,111.086483,13.0907339
1369,111.108933,13.0777640
1370,111.097754,13.1115657
1371,111.091664,13.1069586
1372,111.104406,13.0747840
1373,111.096609,13.1041576
1374,111.068104,13.1250072
1375,111.111716,13.0808631
1376,111.076964,13.1129581
1377,111.084769,13.1145482
1378,111.080230,13.0896864
1379,111.084175,13.0948764
1380,111.076444,13.1022939
1381,111.092525,13.0964210
1382,111.093047,13.1196223
1383,111.011253,13.1425909
1384,111.008081,13.1520981
1385,111.028164,13.1632166
1386,111.017950,13.1803943
1387,111.012251,13.1530219
1388,111.023454,13.1496365
1389,111.028987,13.1537145
1390,111.041808,13.1537353
1391,110.998694,13.1348754
1392,111.017752,13.1549579
1393,111.025089,13.1717397
1394,111.030005,13.1645786
1395,111.016578,13.1551450
1396,111.021391,13.1745864
1397,110.990553,13.1578056
1398,111.036864,13.1690303
1399,111.008368,13.1543151
1400,111.027388,13.1580898
1401,110.993208,13.1837493
1402,110.991515,13.1847888
1403,111.002867,13.1537658
1404,111.014165,13.1574770
1405,111.030539,13.1668464
1406,111.023596,13.1588622
1407,111.022384,13.1584746
1408,111.000603,13.1830190
1409,111.006276,13.1769011
1410,111.029242,13.1580516
1411,110.989847,13.1571794
1412,110.993385,13.1379988
1413,111.034659,13.1542113
1414,110.998763,13.1501991
1415,111.031279,13.1573974
1416,111.004549,13.1351359
1417,111.025053,13.1689907
1418,111.028532,13.1574775
1419,111.025339,13.1518155
1420,111.010390,13.1529819
1421,111.007071,13.1527151
1422,110.983781,13.1610964
1423,111.015516,13.1591940
1424,111.010352,13.1511279
1425,111.018241,13.1465110
1426,111.012731,13.1706332
1427,111.011122,13.1593543
1428,110.997660,13.1457480
1429,111.015150,13.1623527
1430,110.999205,13.1397658
1431,111.024934,13.1698847
1432,110.984266,13.1859223
1433,111.029501,13.1641418
1434,111.015152,13.1673742
1435,111.011182,13.1518611
1436,111.032489,13.1588873
1437,111.025159,13.1680937
1438,111.004492,13.1764581
1439,111.016547,13.1746856
1440,111.003378,13.1583396
1441,111.007964,13.1535407
1442,110.997586,13.1827440
1443,111.022762,13.1584176
1444,111.004244,13.1737663
1445,111.020691,13.1565570
1446,111.030834,13.1533545
1447,110.984282,13.1767207
1448,110.977309,13.1514350
1449,111.045946,13.1729699
1450,111.069971,13.1708209
1451,111.060348,13.1766368
1452,111.058472,13.1759238
1453,111.054187,13.1652821
1454,111.073470,13.1758852
1455,111.055426,13.1804744
1456,111.066741,13.1673199
1457,111.069323,13.1707529
1458,111.052059,13.1711451
1459,111.063979,13.1725417
1460,111.073119,13.1715862
1461,111.066718,13.1711227
1462,111.043684,13.1633693
1463,111.046484,13.1596729
1464,111.048249,13.1630908
1465,111.063891,13.1621978
1466,111.065085,13.1889907
1467,111.044002,13.1810486
1468,111.065642,13.1704303
1469,111.041060,13.1652328
1470,111.074561,13.1608497
1471,111.057371,13.1551610
1472,111.068823,13.1786262
1473,111.049010,13.1915866
1474,111.053557,13.1608688
1475,111.066088,13.1726289
1476,111.041281,13.1697169
1477,111.045050,13.1725109
1478,111.060271,13.1864902
1479,111.052794,13.1894542
1480,111.073820,13.1654979
1481,111.050480,13.1734119
1482,111.044989,13.1617347
1483,111.060366,13.1618430
1484,111.056590,13.1566240
1485,111.062690,13.1864346
1486,111.069716,13.1839744
1487,111.052690,13.1644471
1488,111.044320,13.1760396
1489,111.046286,13.1620265
1490,111.075974,13.1731445
1491,111.059316,13.1808898
1492,111.051794,13.1684123
1493,111.071707,13.1700317
1494,111.056332,13.1816658
1495,111.047926,13.1868354
1496,111.048191,13.1613358
1497,111.068459,13.1596388
1498,111.054801,13.1574000
1499,111.048335,13.1623788
1500,111.041823,13.1690761
1501,111.060332,13.1840621
1502,111.060591,13.1868108
1503,111.052094,13.1648821
1504,111.045836,13.1784221
1505,111.072228,13.1761172
1506,111.061827,13.1794186
1507,111.054796,13.1894198
1508,111.066908,13.1707419
1509,111.045584,13.1854776
1510,111.054017,13.1542180
1511,111.055800,13.1557480
1512,111.039969,13.1671268
1513,111.060400,13.1819058
1514,111.056822,13.1911842
1515,111.061581,13.1777496
1516,111.246701,13.1034538
1517,111.199548,13.1091222
1518,111.149694,13.0940772
1519,111.161082,13.1118665
1520,111.193404,13.1172286
1521,111.204890,13.0925823
1522,111.159410,13.0961017
1523,111.163084,13.0966273
1524,111.202948,13.0941968
1525,111.171806,13.0982650
1526,111.221416,13.1104286
1527,111.168002,13.0950359
1528,111.245600,13.2744700
1529,111.211884,13.2996660
1530,111.212668,13.3061496
1531,111.204932,13.2976142
1532,111.193053,13.2104732
1533,111.153601,13.2645370
1534,111.201381,13.2382721
1535,111.221999,13.2514907
1536,111.141453,13.2374935
1537,111.198553,13.2286235
1538,111.222066,13.2807622
1539,111.003619,13.2163775
1540,111.004950,13.2146825
1541,110.951698,13.1317824
1542,111.079397,13.2018100
1543,111.072096,13.1986705
1544,111.094580,13.1963111
1545,111.106520,13.2205135
1546,111.101986,13.2198968
1547,111.090842,13.2117721
1548,111.060606,13.2457248
1549,111.090422,13.2150546
1550,111.108128,13.2096953
1551,111.063673,13.1212341
1552,111.066583,13.1337385
1553,111.028394,13.1044068
1554,111.029633,13.1274140
1555,111.068220,13.1215511
1556,111.036986,13.0947257
1557,111.038052,13.0727571
1558,111.061911,13.1151891
1559,111.024767,13.1172449
1560,111.029658,13.1131978
1561,111.036868,13.1289277
1562,111.053587,13.0856582
1563,111.243857,13.1495322
1564,111.247715,13.1491442
1565,111.208912,13.2949618
1566,111.207687,13.2978308
1567,111.214592,13.3004326
1568,111.218215,13.2909402
1569,111.211838,13.3018550
1570,111.209764,13.2847170
1571,111.227048,13.2938532
1572,111.208451,13.2822578
1573,111.219791,13.2888922
1574,111.207387,13.2965438
1575,111.226022,13.2959742
1576,111.220072,13.2843062
1577,111.215111,13.2897642
1578,111.210407,13.2959508
1579,111.210189,13.2910490
1580,111.214047,13.2972780
1581,111.220456,13.2777670
1582,111.208562,13.3055298
1583,111.210693,13.2816408
1584,111.210590,13.2816218
1585,111.227564,13.3027712
1586,111.220197,13.2775800
1587,111.208754,13.2846810
1588,111.216901,13.2842122
1589,111.209815,13.2908940
1590,111.206423,13.2953098
1591,111.212686,13.2867682
1592,111.225712,13.2968182
1593,111.202872,13.2971188
1594,111.202401,13.2958998
1595,111.226733,13.3029262
1596,111.205759,13.2811178
1597,111.214203,13.2829170
1598,111.216536,13.2867042
1599,111.086251,13.1333356
1600,111.078520,13.1293977
1601,111.082086,13.1263503
1602,111.078739,13.1359241
1603,111.076701,13.1266567
1604,111.075473,13.1263647
1605,111.083784,13.1268603
1606,111.077222,13.1278837
1607,111.084459,13.1329603
1608,111.085082,13.1270973
1609,111.084900,13.1335746
1610,111.075630,13.1321157
1611,111.082768,13.1273393
1612,111.003967,13.1793821
1613,110.982025,13.1869179
1614,110.994214,13.1835790
1615,110.994694,13.1811260
1616,110.990448,13.1825243
1617,111.005391,13.1711783
1618,111.002896,13.1834131
1619,111.008063,13.1844631
1620,111.005175,13.1763531
1621,110.997776,13.1772510
1622,111.002512,13.1875821
1623,111.012764,13.1786389
1624,110.974166,13.1820772
1625,110.990668,13.1672905
1626,111.004050,13.1797431
1627,111.004034,13.1905121
1628,110.998099,13.1671552
1629,110.996570,13.1932330
1630,110.998920,13.1675762
1631,111.027231,13.0638210
1632,110.989968,13.0418813
1633,110.991945,13.0497124
1634,110.990694,13.0435797
1635,111.006173,13.0274333
1636,110.971764,13.0512421
1637,111.016515,13.0428420
1638,111.015427,13.0536774
1639,110.964814,13.0774868
1640,110.987490,13.0440017
1641,110.959983,13.0565036
1642,110.977340,13.0800003
1643,110.984282,13.0399023
1644,110.987549,13.0374793
1645,111.011857,13.0544874
1646,111.004830,13.0473865
1647,110.976711,13.0484601
1648,110.988629,13.0418783
1649,111.021563,13.0633040
1650,111.023683,13.0658543
1651,111.010999,13.0442545
1652,110.974566,13.0339986
1653,111.024901,13.0667103
1654,110.986368,13.0369593
1655,110.961711,13.0329058
1656,111.017394,13.0620214
1657,110.956825,13.0572216
1658,111.010704,13.0514195
1659,110.984880,13.0436597
1660,111.005891,13.0354251
1661,111.123813,13.1823887
1662,111.123374,13.1824797
1663,111.138048,13.1772336
1664,111.174086,13.1857462
1665,111.129799,13.1829857
1666,111.138249,13.1729729
1667,111.165613,13.1928122
1668,111.150348,13.1918666
1669,111.124738,13.1819237
1670,111.153329,13.1831060
1671,111.164877,13.1899722
1672,111.122277,13.1818127
1673,111.159469,13.1962708
1674,111.137698,13.1706519
1675,111.151111,13.1982408
1676,111.162319,13.1928562
1677,111.112490,13.1758962
1678,111.148721,13.1890621
1679,111.166071,13.1880972
1680,111.163573,13.1799542
1681,111.075168,13.1617653
1682,111.073986,13.1685545
1683,111.075752,13.1537563
1684,111.072291,13.1696075
1685,111.071665,13.1714245
1686,111.069474,13.1709999
1687,111.076140,13.1674325
1688,111.075139,13.1611333
1689,111.072597,13.1685105
1690,111.070952,13.1719629
1691,111.071624,13.1692085
1692,111.068515,13.1554322
1693,111.069177,13.1598708
1694,111.062420,13.1660129
1695,111.062374,13.1714329
1696,111.027923,13.1582346
1697,111.030865,13.1646127
1698,111.034094,13.1587553
1699,111.031564,13.1663015
1700,111.024696,13.1722317
1701,111.029521,13.1614436
1702,111.033567,13.1581013
1703,111.030435,13.1641387
1704,110.981917,13.1293267
1705,110.955225,13.1049913
1706,110.962038,13.1186154
1707,110.972923,13.1316000
1708,110.967508,13.0882130
